,date,customer_id,revenue,cost,amount,category,region
395,2024-02-04,CUST0081,4970.99,3304.39,4970.99,Food,South
396,2024-02-04,CUST0022,2259.44,1205.25,2259.44,Books,South
397,2024-02-04,CUST0031,4790.25,2252.0,4790.25,Electronics,South
398,2024-02-04,CUST0016,528.55,306.64,528.55,Books,North
399,2024-02-04,CUST0003,1539.22,1219.83,1539.22,Sports,Central
400,2024-02-04,CUST0005,643.15,507.88,643.15,Books,West
401,2024-02-04,CUST0084,1256.1,839.86,1256.1,Sports,South
402,2024-02-05,CUST0016,3788.59,1708.98,3788.59,Books,West
403,2024-02-05,CUST0097,3558.29,1474.78,3558.29,Clothing,Central
404,2024-02-05,CUST0091,1832.68,797.32,1832.68,Electronics,North
405,2024-02-05,CUST0062,2573.14,1878.68,2573.14,Clothing,West
406,2024-02-05,CUST0022,4373.02,2032.17,4373.02,Food,West
407,2024-02-05,CUST0049,4264.55,2061.5,4264.55,Clothing,South
408,2024-02-05,CUST0030,3158.35,2115.22,3158.35,Sports,East
409,2024-02-05,CUST0073,3960.65,2066.95,3960.65,Home,East
410,2024-02-05,CUST0082,908.95,616.25,908.95,Sports,West
411,2024-02-05,CUST0066,2886.56,2231.57,2886.56,Electronics,Central
412,2024-02-05,CUST0014,4316.97,3320.2,4316.97,Electronics,Central
413,2024-02-05,CUST0006,1621.78,1266.8,1621.78,Electronics,Central
414,2024-02-06,CUST0068,652.72,385.95,652.72,Electronics,West
415,2024-02-06,CUST0096,445.83,316.85,445.83,Books,Central
416,2024-02-06,CUST0093,4685.42,3516.14,4685.42,Books,Central
417,2024-02-06,CUST0023,137.55,88.18,137.55,Food,East
418,2024-02-06,CUST0089,2843.98,1355.76,2843.98,Clothing,East
419,2024-02-06,CUST0079,3783.56,2450.98,3783.56,Electronics,East
420,2024-02-06,CUST0028,894.79,384.63,894.79,Sports,East
421,2024-02-06,CUST0097,929.94,629.24,929.94,Books,West
422,2024-02-06,CUST0052,4983.65,3616.08,4983.65,Home,West
423,2024-02-07,CUST0063,2658.86,1516.7,2658.86,Home,West
424,2024-02-07,CUST0099,2053.75,1358.82,2053.75,Food,West
425,2024-02-07,CUST0086,2434.09,1145.86,2434.09,Home,South
426,2024-02-07,CUST0079,712.33,404.2,712.33,Home,South
427,2024-02-07,CUST0005,3420.83,1627.9,3420.83,Electronics,Central
428,2024-02-07,CUST0085,110.0,54.61,110.0,Home,South
429,2024-02-07,CUST0081,369.85,154.25,369.85,Food,North
430,2024-02-07,CUST0052,2762.4,1607.03,2762.4,Home,South
431,2024-02-08,CUST0082,792.74,420.05,792.74,Food,North
432,2024-02-08,CUST0042,3089.7,2298.2,3089.7,Home,South
433,2024-02-08,CUST0017,4465.82,3492.87,4465.82,Electronics,North
434,2024-02-08,CUST0029,3456.27,1987.5,3456.27,Electronics,South
435,2024-02-08,CUST0021,4655.08,2333.23,4655.08,Books,East
436,2024-02-08,CUST0086,2502.49,1387.73,2502.49,Electronics,North
437,2024-02-08,CUST0083,379.93,230.75,379.93,Home,West
438,2024-02-08,CUST0077,2585.5,1737.69,2585.5,Electronics,East
439,2024-02-08,CUST0099,3312.23,2387.63,3312.23,Electronics,Central
440,2024-02-08,CUST0031,2567.47,1425.04,2567.47,Sports,West
441,2024-02-08,CUST0007,1781.03,1264.29,1781.03,Food,West
442,2024-02-08,CUST0005,1806.46,1020.39,1806.46,Sports,South
443,2024-02-08,CUST0092,153.68,66.52,153.68,Electronics,North
444,2024-02-08,CUST0067,4881.15,3255.44,4881.15,Electronics,West
445,2024-02-08,CUST0041,3094.31,2196.51,3094.31,Electronics,South
446,2024-02-08,CUST0010,2417.36,1833.15,2417.36,Home,West
447,2024-02-08,CUST0013,1499.47,1187.56,1499.47,Home,West
448,2024-02-08,CUST0017,825.36,344.58,825.36,Clothing,North
449,2024-02-09,CUST0089,1911.16,1184.99,1911.16,Clothing,West
450,2024-02-09,CUST0032,1241.43,556.91,1241.43,Food,North
451,2024-02-09,CUST0032,3246.76,1670.01,3246.76,Sports,North
452,2024-02-09,CUST0021,1329.24,820.95,1329.24,Home,Central
453,2024-02-09,CUST0007,4893.07,3421.61,4893.07,Books,East
454,2024-02-09,CUST0089,1634.3,1146.09,1634.3,Sports,West
455,2024-02-09,CUST0029,263.71,122.87,263.71,Home,West
456,2024-02-09,CUST0023,4098.04,1989.21,4098.04,Books,Central
457,2024-02-09,CUST0097,2096.41,1474.35,2096.41,Food,East
458,2024-02-09,CUST0025,800.27,350.12,800.27,Home,South
459,2024-02-09,CUST0005,2812.31,2038.08,2812.31,Food,North
460,2024-02-09,CUST0064,1425.62,680.85,1425.62,Clothing,South
461,2024-02-09,CUST0046,1059.98,659.34,1059.98,Food,East
462,2024-02-10,CUST0036,1809.15,1290.86,1809.15,Sports,South
463,2024-02-10,CUST0081,3816.9,1580.67,3816.9,Sports,North
464,2024-02-10,CUST0075,4792.46,2622.32,4792.46,Food,East
465,2024-02-10,CUST0004,4981.85,2726.69,4981.85,Books,South
466,2024-02-10,CUST0037,4436.67,2827.12,4436.67,Sports,Central
467,2024-02-10,CUST0074,59.31,27.95,59.31,Sports,West
468,2024-02-11,CUST0071,3981.28,1740.6,3981.28,Books,Central
469,2024-02-11,CUST0080,3229.51,1375.58,3229.51,Clothing,West
470,2024-02-11,CUST0034,2825.27,1812.11,2825.27,Sports,South
471,2024-02-11,CUST0019,3030.62,1240.05,3030.62,Electronics,East
472,2024-02-11,CUST0030,339.83,181.36,339.83,Clothing,Central
473,2024-02-11,CUST0048,3953.64,2399.5,3953.64,Home,West
474,2024-02-11,CUST0097,655.76,455.23,655.76,Clothing,West
475,2024-02-11,CUST0047,359.58,259.1,359.58,Food,North
476,2024-02-11,CUST0017,4668.91,3067.6,4668.91,Sports,West
477,2024-02-11,CUST0015,2506.02,1181.09,2506.02,Sports,West
478,2024-02-11,CUST0016,1949.97,1226.04,1949.97,Home,North
479,2024-02-11,CUST0003,2849.47,2256.38,2849.47,Home,East
480,2024-02-11,CUST0070,169.75,124.37,169.75,Electronics,East
481,2024-02-11,CUST0042,1528.69,1186.68,1528.69,Food,South
482,2024-02-11,CUST0037,4370.01,3219.71,4370.01,Books,North
483,2024-02-11,CUST0100,2204.14,1708.08,2204.14,Sports,South
484,2024-02-12,CUST0035,296.72,225.97,296.72,Electronics,North
485,2024-02-12,CUST0046,84.79,35.86,84.79,Books,West
486,2024-02-12,CUST0024,720.0,504.4,720.0,Electronics,West
487,2024-02-12,CUST0030,116.34,59.7,116.34,Sports,West
488,2024-02-12,CUST0014,1414.81,721.9,1414.81,Clothing,South
489,2024-02-12,CUST0073,4231.71,2146.56,4231.71,Home,West
490,2024-02-12,CUST0057,216.39,91.98,216.39,Home,West
491,2024-02-12,CUST0070,1610.19,1141.21,1610.19,Clothing,East
492,2024-02-13,CUST0021,683.54,514.61,683.54,Clothing,South
493,2024-02-13,CUST0057,2123.03,1070.14,2123.03,Home,South
494,2024-02-13,CUST0087,4898.78,2243.57,4898.78,Clothing,Central
495,2024-02-13,CUST0089,2848.38,1667.94,2848.38,Home,West
496,2024-02-13,CUST0050,1780.06,793.26,1780.06,Home,West
497,2024-02-13,CUST0086,2119.05,922.92,2119.05,Electronics,North
498,2024-02-13,CUST0028,4903.56,2407.47,4903.56,Clothing,East
499,2024-02-13,CUST0017,384.96,262.98,384.96,Clothing,South
500,2024-02-14,CUST0022,2171.72,991.14,2171.72,Electronics,South
501,2024-02-14,CUST0051,532.93,396.93,532.93,Home,West
502,2024-02-14,CUST0060,358.25,216.74,358.25,Food,South
503,2024-02-14,CUST0049,4891.41,3510.05,4891.41,Home,West
504,2024-02-14,CUST0086,2747.0,1932.15,2747.0,Home,West
505,2024-02-15,CUST0040,1314.69,1023.69,1314.69,Clothing,West
506,2024-02-15,CUST0025,3871.46,1590.66,3871.46,Sports,East
507,2024-02-15,CUST0099,4550.64,2800.83,4550.64,Sports,West
508,2024-02-15,CUST0043,2285.9,1277.71,2285.9,Food,Central
509,2024-02-15,CUST0074,4824.16,2322.86,4824.16,Books,West
510,2024-02-15,CUST0072,3799.54,1939.95,3799.54,Electronics,South
511,2024-02-15,CUST0012,831.88,564.31,831.88,Clothing,East
512,2024-02-15,CUST0040,1847.35,1401.91,1847.35,Sports,North
513,2024-02-15,CUST0008,3010.66,1244.47,3010.66,Home,West
514,2024-02-15,CUST0094,4110.87,2159.29,4110.87,Sports,East
515,2024-02-15,CUST0046,4417.96,3187.3,4417.96,Electronics,Central
516,2024-02-15,CUST0013,4921.35,3283.36,4921.35,Clothing,West
517,2024-02-15,CUST0059,4985.54,3948.11,4985.54,Food,Central
518,2024-02-15,CUST0025,2820.79,1723.39,2820.79,Books,South
519,2024-02-15,CUST0099,1088.28,600.31,1088.28,Home,West
520,2024-02-15,CUST0050,4297.98,3127.32,4297.98,Sports,East
521,2024-02-16,CUST0047,1606.03,945.1,1606.03,Books,West
522,2024-02-16,CUST0086,1604.6,805.07,1604.6,Food,West
523,2024-02-16,CUST0021,1709.28,802.51,1709.28,Books,South
524,2024-02-16,CUST0052,548.16,271.86,548.16,Clothing,North
525,2024-02-16,CUST0075,3711.37,1768.48,3711.37,Electronics,North
526,2024-02-16,CUST0015,4215.17,2480.69,4215.17,Food,East
527,2024-02-16,CUST0034,204.02,141.94,204.02,Clothing,East
528,2024-02-16,CUST0039,3447.32,1474.96,3447.32,Sports,North
529,2024-02-16,CUST0087,3293.65,2624.04,3293.65,Food,West
530,2024-02-16,CUST0015,4338.61,2109.49,4338.61,Home,East
531,2024-02-16,CUST0014,3827.62,2156.18,3827.62,Books,West
532,2024-02-16,CUST0077,1202.18,869.12,1202.18,Clothing,East
533,2024-02-16,CUST0023,4540.62,3034.46,4540.62,Food,East
534,2024-02-16,CUST0014,1979.31,1092.18,1979.31,Books,Central
535,2024-02-16,CUST0030,2755.91,1521.7,2755.91,Sports,East
536,2024-02-16,CUST0088,2141.61,892.65,2141.61,Sports,South
537,2024-02-17,CUST0083,1436.18,1067.57,1436.18,Sports,East
538,2024-02-17,CUST0028,4138.89,2813.31,4138.89,Books,Central
539,2024-02-17,CUST0019,4815.91,3326.2,4815.91,Books,Central
540,2024-02-17,CUST0030,2726.46,1195.86,2726.46,Electronics,North
541,2024-02-17,CUST0075,2370.4,1233.81,2370.4,Home,East
542,2024-02-17,CUST0041,1170.44,810.06,1170.44,Books,East
543,2024-02-17,CUST0086,4519.33,3348.4,4519.33,Electronics,Central
544,2024-02-17,CUST0012,4198.85,2158.7,4198.85,Food,East
545,2024-02-17,CUST0021,4977.42,3694.63,4977.42,Home,West
546,2024-02-17,CUST0073,1140.12,678.77,1140.12,Home,North
547,2024-02-18,CUST0096,4349.33,1852.27,4349.33,Electronics,Central
548,2024-02-18,CUST0054,3487.53,1509.69,3487.53,Books,North
549,2024-02-18,CUST0022,1737.04,809.34,1737.04,Home,East
550,2024-02-18,CUST0051,2253.97,1612.76,2253.97,Books,West
551,2024-02-18,CUST0045,565.91,313.41,565.91,Food,West
552,2024-02-18,CUST0055,4755.13,3044.52,4755.13,Electronics,North
553,2024-02-18,CUST0086,1381.35,777.41,1381.35,Electronics,South
554,2024-02-18,CUST0090,1841.17,1084.45,1841.17,Food,East
555,2024-02-19,CUST0099,2374.73,1377.78,2374.73,Sports,East
556,2024-02-19,CUST0049,2264.97,1335.69,2264.97,Home,Central
557,2024-02-19,CUST0062,77.25,31.14,77.25,Food,West
558,2024-02-19,CUST0085,584.73,313.15,584.73,Home,North
559,2024-02-19,CUST0054,1131.62,632.26,1131.62,Sports,North
560,2024-02-19,CUST0041,2015.22,876.29,2015.22,Electronics,Central
561,2024-02-19,CUST0041,1758.85,1060.53,1758.85,Home,East
562,2024-02-19,CUST0046,272.03,157.84,272.03,Home,North
563,2024-02-19,CUST0072,1979.87,1369.96,1979.87,Home,Central
564,2024-02-19,CUST0033,1327.96,889.52,1327.96,Home,South
565,2024-02-19,CUST0008,4777.55,3480.35,4777.55,Electronics,East
566,2024-02-19,CUST0047,60.41,41.51,60.41,Electronics,West
567,2024-02-19,CUST0094,3448.62,1537.38,3448.62,Electronics,West
568,2024-02-19,CUST0028,1876.81,841.58,1876.81,Books,North
569,2024-02-19,CUST0015,401.49,173.47,401.49,Electronics,South
570,2024-02-19,CUST0066,3359.43,2255.75,3359.43,Food,East
571,2024-02-20,CUST0073,100.15,65.54,100.15,Electronics,West
572,2024-02-20,CUST0002,900.65,590.06,900.65,Home,East
573,2024-02-20,CUST0081,2693.14,1230.37,2693.14,Electronics,West
574,2024-02-20,CUST0045,1510.45,897.81,1510.45,Clothing,Central
575,2024-02-20,CUST0095,658.87,410.77,658.87,Electronics,North
576,2024-02-20,CUST0018,383.55,212.86,383.55,Books,East
577,2024-02-20,CUST0030,434.19,267.9,434.19,Books,West
578,2024-02-20,CUST0028,4001.98,2917.32,4001.98,Books,North
579,2024-02-20,CUST0048,2183.38,1151.83,2183.38,Clothing,East
580,2024-02-20,CUST0033,3025.32,2063.98,3025.32,Clothing,West
581,2024-02-20,CUST0056,2181.12,996.85,2181.12,Electronics,North
582,2024-02-20,CUST0074,4735.89,2538.0,4735.89,Books,South
583,2024-02-20,CUST0095,3202.67,1717.4,3202.67,Food,East
584,2024-02-20,CUST0069,1590.53,1067.0,1590.53,Clothing,West
585,2024-02-20,CUST0031,2922.1,1823.02,2922.1,Books,North
586,2024-02-20,CUST0088,745.74,443.14,745.74,Food,East
587,2024-02-20,CUST0027,4821.89,2669.79,4821.89,Sports,East
588,2024-02-21,CUST0059,842.12,344.72,842.12,Home,Central
589,2024-02-21,CUST0037,1481.76,1126.19,1481.76,Clothing,West
590,2024-02-21,CUST0068,1604.14,1211.7,1604.14,Clothing,West
591,2024-02-21,CUST0059,2749.64,1196.86,2749.64,Sports,West
592,2024-02-21,CUST0022,203.14,160.14,203.14,Books,Central
593,2024-02-21,CUST0034,813.02,505.28,813.02,Home,Central
594,2024-02-21,CUST0042,4176.57,2406.44,4176.57,Clothing,Central
595,2024-02-21,CUST0046,1013.39,428.72,1013.39,Books,Central
596,2024-02-21,CUST0001,4833.77,3011.84,4833.77,Books,Central
597,2024-02-21,CUST0011,2248.02,1462.32,2248.02,Books,East
598,2024-02-21,CUST0082,3922.82,2721.78,3922.82,Sports,North
599,2024-02-21,CUST0085,3972.98,2322.52,3972.98,Books,Central
600,2024-02-21,CUST0019,2403.95,1483.74,2403.95,Food,Central
601,2024-02-21,CUST0047,3015.65,1632.62,3015.65,Books,Central
602,2024-02-21,CUST0005,3742.01,2319.03,3742.01,Electronics,West
603,2024-02-22,CUST0017,4391.6,3414.98,4391.6,Food,East
604,2024-02-22,CUST0052,2588.87,1132.55,2588.87,Sports,South
605,2024-02-22,CUST0062,2482.52,1511.8,2482.52,Food,East
606,2024-02-22,CUST0081,4597.74,2505.34,4597.74,Food,Central
607,2024-02-22,CUST0051,4904.66,2761.49,4904.66,Books,Central
608,2024-02-22,CUST0072,2408.59,1923.14,2408.59,Books,Central
609,2024-02-22,CUST0096,2223.79,1642.91,2223.79,Food,East
610,2024-02-22,CUST0061,2269.18,1370.98,2269.18,Clothing,Central
611,2024-02-22,CUST0010,201.22,150.68,201.22,Clothing,Central
612,2024-02-22,CUST0024,1825.64,1317.7,1825.64,Food,North
613,2024-02-22,CUST0008,3977.3,3166.8,3977.3,Clothing,North
614,2024-02-22,CUST0067,494.57,198.29,494.57,Electronics,West
615,2024-02-22,CUST0037,4179.02,2909.39,4179.02,Home,Central
616,2024-02-23,CUST0036,3309.78,2338.18,3309.78,Food,South
617,2024-02-23,CUST0034,566.8,317.2,566.8,Sports,West
618,2024-02-23,CUST0099,2065.18,880.6,2065.18,Food,West
619,2024-02-23,CUST0045,2906.35,1973.71,2906.35,Home,East
620,2024-02-23,CUST0040,2636.75,1370.65,2636.75,Electronics,South
621,2024-02-23,CUST0060,3982.85,2719.63,3982.85,Clothing,South
622,2024-02-23,CUST0031,3565.04,2376.96,3565.04,Books,South
623,2024-02-23,CUST0078,1440.97,1039.51,1440.97,Sports,East
624,2024-02-23,CUST0039,159.03,100.72,159.03,Electronics,North
625,2024-02-23,CUST0021,3220.36,2549.21,3220.36,Food,Central
626,2024-02-23,CUST0031,2109.8,1484.97,2109.8,Electronics,South
627,2024-02-23,CUST0052,2950.03,1917.26,2950.03,Books,South
628,2024-02-23,CUST0053,1247.56,855.3,1247.56,Sports,West
629,2024-02-23,CUST0082,757.24,537.74,757.24,Books,South
630,2024-02-23,CUST0075,712.45,464.39,712.45,Electronics,West
631,2024-02-23,CUST0093,2042.11,900.77,2042.11,Clothing,South
632,2024-02-24,CUST0050,3549.53,1508.82,3549.53,Electronics,Central
633,2024-02-24,CUST0028,4705.22,2037.77,4705.22,Food,North
634,2024-02-24,CUST0027,1833.16,931.53,1833.16,Clothing,West
635,2024-02-24,CUST0051,2880.46,2197.44,2880.46,Home,East
636,2024-02-24,CUST0076,4554.22,2509.04,4554.22,Food,Central
637,2024-02-24,CUST0029,624.31,260.29,624.31,Electronics,West
638,2024-02-24,CUST0010,3181.92,2168.62,3181.92,Home,Central
639,2024-02-24,CUST0024,4383.78,2074.07,4383.78,Books,East
640,2024-02-24,CUST0094,4756.32,3239.13,4756.32,Electronics,Central
641,2024-02-24,CUST0037,2403.26,1571.1,2403.26,Clothing,North
642,2024-02-25,CUST0041,2517.93,1395.05,2517.93,Food,South
643,2024-02-25,CUST0071,3190.4,2259.8,3190.4,Electronics,Central
644,2024-02-25,CUST0031,2111.7,1539.16,2111.7,Clothing,North
645,2024-02-25,CUST0056,3303.9,1945.71,3303.9,Sports,North
646,2024-02-25,CUST0034,3991.39,2800.4,3991.39,Electronics,West
647,2024-02-25,CUST0044,3706.06,1950.32,3706.06,Home,West
648,2024-02-25,CUST0100,3580.37,1717.46,3580.37,Home,West
649,2024-02-25,CUST0049,262.88,175.28,262.88,Sports,South
650,2024-02-25,CUST0074,2741.84,1206.26,2741.84,Sports,Central
651,2024-02-26,CUST0081,4559.79,3352.84,4559.79,Books,South
652,2024-02-26,CUST0017,205.54,142.74,205.54,Books,West
653,2024-02-26,CUST0100,99.12,58.05,99.12,Clothing,West
654,2024-02-26,CUST0028,2018.36,1422.79,2018.36,Electronics,West
655,2024-02-26,CUST0053,4881.27,2197.65,4881.27,Clothing,East
656,2024-02-26,CUST0037,1943.77,1063.43,1943.77,Sports,Central
657,2024-02-26,CUST0007,1741.93,1211.7,1741.93,Books,North
658,2024-02-26,CUST0043,1890.11,757.07,1890.11,Home,West
659,2024-02-26,CUST0051,2764.49,2078.07,2764.49,Electronics,East
660,2024-02-27,CUST0072,3926.83,2796.5,3926.83,Home,East
661,2024-02-27,CUST0029,1549.43,660.49,1549.43,Clothing,South
662,2024-02-27,CUST0087,2446.18,1709.83,2446.18,Books,South
663,2024-02-27,CUST0005,2931.93,2334.06,2931.93,Books,South
664,2024-02-27,CUST0022,3240.73,2023.89,3240.73,Electronics,North
665,2024-02-27,CUST0057,1165.64,557.56,1165.64,Clothing,North
666,2024-02-27,CUST0011,3917.54,2473.22,3917.54,Home,Central
667,2024-02-27,CUST0095,2659.96,2028.4,2659.96,Books,East
668,2024-02-27,CUST0052,1336.53,719.16,1336.53,Sports,West
669,2024-02-27,CUST0046,2717.12,1152.74,2717.12,Clothing,South
670,2024-02-27,CUST0052,779.15,314.1,779.15,Electronics,East
671,2024-02-27,CUST0038,270.59,153.22,270.59,Food,South
672,2024-02-28,CUST0046,1803.63,1406.16,1803.63,Home,South
673,2024-02-28,CUST0095,2756.96,1301.62,2756.96,Sports,East
674,2024-02-28,CUST0044,870.46,503.32,870.46,Home,East
675,2024-02-28,CUST0075,3388.03,1540.87,3388.03,Home,South
676,2024-02-28,CUST0070,4276.24,2124.39,4276.24,Electronics,West
677,2024-02-28,CUST0064,4759.58,3797.8,4759.58,Food,South
678,2024-02-28,CUST0089,2636.57,1285.72,2636.57,Clothing,East
679,2024-02-28,CUST0082,921.67,447.55,921.67,Clothing,West
680,2024-02-28,CUST0098,4155.49,2879.13,4155.49,Electronics,East
681,2024-02-28,CUST0034,2006.27,1567.21,2006.27,Home,South
682,2024-02-28,CUST0094,2410.66,1656.92,2410.66,Electronics,East
683,2024-02-28,CUST0088,3349.67,1557.87,3349.67,Clothing,Central
684,2024-02-28,CUST0074,2519.53,1020.01,2519.53,Books,Central
685,2024-02-28,CUST0043,1916.08,1189.49,1916.08,Home,South
686,2024-02-28,CUST0072,1642.27,1213.99,1642.27,Food,Central
687,2024-02-28,CUST0013,1266.75,710.78,1266.75,Home,South
688,2024-02-28,CUST0027,4511.85,2082.32,4511.85,Clothing,East
689,2024-02-28,CUST0071,2498.64,1511.9,2498.64,Electronics,East
690,2024-02-28,CUST0035,1992.67,1398.27,1992.67,Food,North
691,2024-02-29,CUST0018,2906.76,1577.93,2906.76,Home,West
692,2024-02-29,CUST0082,1962.3,1235.34,1962.3,Books,North
693,2024-02-29,CUST0020,1239.97,591.02,1239.97,Books,South
694,2024-02-29,CUST0005,4207.09,2947.95,4207.09,Clothing,North
695,2024-02-29,CUST0041,917.35,684.99,917.35,Home,West
696,2024-02-29,CUST0051,2929.03,1683.15,2929.03,Home,East
697,2024-02-29,CUST0060,1665.38,1225.49,1665.38,Clothing,Central
698,2024-02-29,CUST0084,2126.27,1514.21,2126.27,Clothing,West
699,2024-02-29,CUST0019,1062.08,533.3,1062.08,Sports,West
700,2024-02-29,CUST0015,3198.41,1745.51,3198.41,Food,Central
701,2024-02-29,CUST0027,2327.01,1019.28,2327.01,Home,West
702,2024-03-01,CUST0004,3880.84,2099.69,3880.84,Food,South
703,2024-03-01,CUST0023,4385.62,2699.95,4385.62,Home,Central
704,2024-03-01,CUST0041,1989.53,1230.88,1989.53,Electronics,Central
705,2024-03-01,CUST0057,2112.0,1286.22,2112.0,Clothing,Central
706,2024-03-01,CUST0051,1554.52,765.08,1554.52,Sports,West
707,2024-03-01,CUST0036,4835.89,2368.22,4835.89,Electronics,Central
708,2024-03-02,CUST0062,2142.01,1116.36,2142.01,Home,North
709,2024-03-02,CUST0057,1301.43,661.87,1301.43,Sports,East
710,2024-03-02,CUST0016,4997.74,2810.23,4997.74,Sports,Central
711,2024-03-02,CUST0016,2735.23,1257.77,2735.23,Food,South
712,2024-03-02,CUST0009,3561.14,1662.8,3561.14,Electronics,East
713,2024-03-02,CUST0017,3160.75,1873.52,3160.75,Books,West
714,2024-03-02,CUST0065,3179.19,1436.92,3179.19,Electronics,East
715,2024-03-02,CUST0088,1877.94,1451.97,1877.94,Clothing,East
716,2024-03-02,CUST0039,4027.41,1807.55,4027.41,Home,North
717,2024-03-02,CUST0093,1406.65,1016.77,1406.65,Electronics,Central
718,2024-03-02,CUST0003,1106.3,736.86,1106.3,Electronics,North
719,2024-03-02,CUST0055,3648.93,2279.96,3648.93,Electronics,North
720,2024-03-02,CUST0032,1933.56,899.52,1933.56,Books,South
721,2024-03-02,CUST0035,129.51,92.32,129.51,Sports,South
722,2024-03-02,CUST0004,3098.76,2284.75,3098.76,Food,Central
723,2024-03-02,CUST0049,4094.78,2532.92,4094.78,Food,Central
724,2024-03-02,CUST0006,2548.74,1751.96,2548.74,Home,East
725,2024-03-03,CUST0074,2012.94,911.23,2012.94,Electronics,West
726,2024-03-03,CUST0002,3401.9,2211.28,3401.9,Sports,East
727,2024-03-03,CUST0078,2532.5,1084.81,2532.5,Food,South
728,2024-03-03,CUST0082,4172.51,3181.27,4172.51,Books,West
729,2024-03-03,CUST0053,975.23,397.81,975.23,Food,Central
730,2024-03-03,CUST0097,1797.14,1165.48,1797.14,Home,North
731,2024-03-03,CUST0059,4396.02,2823.13,4396.02,Electronics,South
732,2024-03-04,CUST0066,3442.95,1835.03,3442.95,Sports,West
733,2024-03-04,CUST0007,4911.15,3506.29,4911.15,Sports,East
734,2024-03-04,CUST0020,3937.08,2521.47,3937.08,Home,South
735,2024-03-04,CUST0008,4709.3,3606.82,4709.3,Clothing,Central
736,2024-03-04,CUST0058,4886.67,2156.23,4886.67,Home,West
737,2024-03-04,CUST0090,2047.82,1423.55,2047.82,Books,North
738,2024-03-04,CUST0071,1061.98,645.56,1061.98,Food,East
739,2024-03-04,CUST0080,1066.4,632.6,1066.4,Clothing,West
740,2024-03-04,CUST0026,2770.55,1872.65,2770.55,Food,East
741,2024-03-04,CUST0091,424.14,331.07,424.14,Electronics,West
742,2024-03-04,CUST0066,3015.27,1958.3,3015.27,Sports,Central
743,2024-03-04,CUST0079,124.8,98.09,124.8,Food,South
744,2024-03-04,CUST0070,2280.9,1525.52,2280.9,Electronics,East
745,2024-03-05,CUST0068,1285.15,515.1,1285.15,Electronics,East
746,2024-03-05,CUST0079,574.23,265.26,574.23,Food,East
747,2024-03-05,CUST0022,4420.82,2126.65,4420.82,Books,South
